Id,Price,Age_08_22,KM,Fuel_Type,HP,Color,Automatic,CC,Doors,Cylinders,Gears,Mfr_Guarantee,ABS,Airbag_1,Airbag_2,Airco,CD_Player,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Metallic_Rim
,,,,,,,,,,,,,,,,,,,,,,,
525,9650,53,49969,Petrol,110,Red,0,1600,5,4,5,0,1,1,1,1,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
526,18950,49,49568,Petrol,110,Grey,0,1600,3,4,5,0,1,1,0,1,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
527,11450,51,49473,Petrol,110,Red,0,1600,3,4,5,1,1,1,1,1,0,1,1,1,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
528,10250,52,49432,Petrol,110,Blue,0,1600,3,4,5,1,1,1,1,1,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
529,11450,48,49417,Petrol,110,Red,0,1600,3,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
530,9950,54,49366,Petrol,97,Grey,0,1400,3,4,5,0,1,1,1,0,1,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
531,10500,56,48731,Petrol,110,Black,0,1600,3,4,5,1,1,1,1,0,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
532,13750,54,48370,Petrol,110,Green,0,1600,5,4,5,0,1,1,1,1,1,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
533,9950,48,48071,Petrol,97,Silver,0,1400,3,4,5,1,1,1,1,0,1,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
534,10250,54,47852,Petrol,110,Red,0,1600,4,4,5,0,1,1,1,0,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
535,10850,54,47768,Petrol,110,Black,0,1600,3,4,5,1,1,1,1,1,1,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
536,11895,52,47689,Petrol,110,Red,0,1600,5,4,5,1,1,1,1,0,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
537,12950,53,47451,Petrol,110,Black,0,1600,3,4,5,0,1,1,1,1,1,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
538,11950,50,47219,Petrol,110,Grey,0,1600,5,4,5,1,1,1,1,1,1,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
539,10750,56,47211,Petrol,110,Green,0,1600,5,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
540,9550,54,46856,Petrol,97,Red,0,1400,5,4,5,0,1,1,1,0,1,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
541,10950,56,46500,Petrol,86,Black,0,1300,5,4,5,1,1,1,0,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
542,11750,52,46449,Petrol,110,Red,0,1600,4,4,5,1,1,1,1,1,1,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
543,10950,47,46391,Petrol,110,Black,0,1600,5,4,5,0,1,1,0,0,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
544,12450,54,46230,Petrol,110,Black,0,1600,3,4,5,1,1,1,1,1,1,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
545,10500,52,46029,Petrol,110,Grey,0,1600,4,4,5,1,1,1,1,1,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
546,10900,50,46000,Petrol,97,Red,0,1400,3,4,5,1,1,1,1,0,1,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
547,12950,50,45900,Petrol,110,Black,0,1600,5,4,5,1,1,1,1,0,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
548,10950,47,45850,Petrol,97,Grey,0,1400,5,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
549,12500,56,45336,Petrol,110,Green,0,1600,5,4,5,1,1,1,1,1,1,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
550,9950,55,44537,Petrol,97,Red,0,1400,3,4,5,0,1,1,1,0,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
551,10750,56,43700,Petrol,86,Grey,0,1300,3,4,5,1,1,1,1,1,0,1,1,1,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
552,12500,48,43120,Petrol,97,Black,0,1400,3,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
554,10450,49,41710,Petrol,110,Blue,0,1600,3,4,5,1,1,0,0,0,0,1,1,1,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
555,10750,52,41700,Petrol,97,Grey,0,1400,3,4,5,1,1,1,1,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
556,12950,49,41636,Petrol,110,Silver,0,1600,5,4,5,0,1,1,0,1,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
557,10995,50,41273,Petrol,97,Grey,0,1400,5,4,5,1,1,1,1,0,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
558,11950,49,40836,Petrol,110,Grey,1,1600,3,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
559,11250,50,40400,Petrol,97,Red,0,1400,5,4,5,1,1,1,1,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
560,11950,47,40361,Petrol,110,Black,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
561,13750,54,40325,Petrol,86,Red,0,1300,5,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
562,11000,47,40000,Petrol,110,Black,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
563,13500,50,39706,Petrol,110,Grey,0,1600,5,4,5,0,1,1,1,1,1,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
564,10950,54,39291,Petrol,110,Green,0,1600,3,4,5,0,0,1,1,1,1,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
565,10750,54,39000,Petrol,97,Grey,0,1400,3,4,5,0,1,1,1,0,1,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
566,8950,47,38900,Petrol,97,Grey,0,1400,3,4,5,0,1,1,1,0,1,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
567,12950,51,38403,Petrol,110,Blue,0,1600,3,4,5,0,1,1,1,0,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
568,9750,56,37461,Petrol,97,Grey,0,1400,3,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
569,10900,54,37000,Petrol,97,Grey,0,1400,3,4,5,1,1,1,1,0,1,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
570,10995,55,36406,Petrol,110,Grey,0,1600,4,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
571,10750,48,36005,Petrol,97,Black,0,1400,5,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
572,10950,52,36000,Petrol,110,Grey,0,1600,5,4,5,0,1,1,1,0,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
573,13000,49,36000,Petrol,110,Grey,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
574,12950,45,36000,Petrol,110,Green,1,1600,3,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
575,11500,52,35823,Petrol,110,Grey,0,1600,5,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
576,10950,56,35230,Petrol,97,Grey,0,1400,3,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
577,11710,48,35142,Petrol,110,Red,0,1600,3,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
578,9980,49,34890,Petrol,97,Blue,0,1400,3,4,5,1,1,1,1,0,1,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
579,12250,51,34882,Petrol,110,Silver,0,1600,5,4,5,1,1,1,1,0,1,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
580,11500,46,34000,Petrol,110,Red,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
581,11950,56,33998,Petrol,110,Green,0,1600,5,4,5,1,0,1,0,1,1,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
582,11500,55,33230,Petrol,110,Red,0,1600,3,4,5,0,1,1,1,1,0,1,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
583,11900,46,33021,Petrol,110,Grey,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
584,11930,49,31999,Petrol,97,Black,0,1400,3,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
585,10500,52,31579,Petrol,97,Red,0,1400,3,4,5,0,1,1,1,1,1,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
586,8950,56,31000,Petrol,97,Red,0,1400,3,4,5,0,1,0,0,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
587,10450,46,30806,Petrol,97,Red,0,1400,5,4,5,1,1,1,1,0,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
588,10500,55,30461,Petrol,86,Blue,0,1300,5,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
589,12950,50,29686,Petrol,110,Green,1,1600,3,4,5,1,1,1,1,1,1,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
590,9950,55,29650,Petrol,86,Red,0,1300,3,4,6,0,1,1,1,1,0,1,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
591,12900,52,29500,Petrol,110,Black,0,1600,3,4,5,1,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
592,9950,48,28656,Petrol,97,Red,0,1400,3,4,5,0,1,1,0,1,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
593,9950,55,27500,Petrol,97,Grey,0,1400,3,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
594,10950,48,26938,Petrol,110,Blue,0,1600,3,4,5,0,1,1,1,0,1,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
595,10950,53,26624,Petrol,97,Blue,0,1400,5,4,5,0,1,1,1,0,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
596,9950,47,26221,Petrol,97,Blue,0,1400,3,4,5,0,1,1,1,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
597,10950,50,22648,Petrol,97,Grey,0,1400,5,4,5,0,1,1,0,0,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
598,10800,50,22500,Petrol,97,Green,0,1400,3,4,5,0,1,1,1,1,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
599,10500,56,19313,Petrol,97,Grey,0,1400,3,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
600,10450,50,17619,Petrol,110,Green,0,1600,4,4,5,0,0,0,0,0,0,0,0,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
601,10600,51,17069,Petrol,97,Green,0,1400,3,4,5,0,1,1,1,0,1,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
602,10450,48,15000,Petrol,97,Red,0,1400,3,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
603,12950,50,10210,Petrol,97,Grey,0,1400,5,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
604,11250,47,5309,Petrol,110,Green,1,1600,3,4,5,0,1,1,1,1,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
605,7500,50,1,Diesel,90,Green,0,2000,3,4,5,0,1,1,0,1,0,1,1,1,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
606,8950,52,31000,Petrol,97,Grey,0,1398,3,4,5,0,1,1,0,0,0,0,0,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
607,6950,58,205000,Diesel,72,Silver,0,2000,4,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
608,7900,68,204250,Diesel,72,Black,0,2000,3,4,5,0,1,1,1,0,0,1,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
609,5950,68,194545,Petrol,86,Red,0,1300,4,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
610,7500,59,190900,Diesel,72,Grey,0,2000,3,4,5,0,1,1,1,1,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
611,7500,62,183500,Diesel,72,Silver,0,2000,5,4,5,0,1,1,1,1,0,1,1,1,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
612,6900,65,176184,Diesel,72,Grey,0,2000,3,4,5,0,1,1,1,1,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
613,5751,67,174833,Diesel,72,Red,0,2000,4,4,5,0,1,1,1,1,0,0,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
614,6950,68,155720,Petrol,86,Green,0,1300,3,4,5,0,1,1,1,0,0,1,1,1,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
615,7950,67,155500,Petrol,110,Violet,0,1600,5,4,5,0,1,1,0,0,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
616,7750,59,154783,Diesel,72,Black,0,2000,3,4,5,0,1,1,1,1,1,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
617,7950,64,154462,Diesel,72,Green,0,2000,5,4,5,0,1,1,1,1,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
618,8250,64,150585,Petrol,110,Blue,0,1600,3,4,6,0,1,1,1,1,0,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
619,6250,67,149000,Diesel,90,Blue,0,2000,5,4,5,0,1,1,1,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
620,9500,62,147636,Diesel,72,White,0,2000,5,4,5,0,1,1,1,1,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
621,6900,59,144521,Diesel,72,Grey,0,2000,5,4,5,0,1,1,0,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
622,8450,64,144000,CNG,110,Black,0,1600,3,4,6,0,0,0,0,1,0,1,1,1,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
623,7350,65,140168,Diesel,72,Red,0,2000,3,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
624,8950,68,140000,Petrol,110,Black,0,1600,5,4,5,0,1,1,1,1,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
625,6900,60,139800,Diesel,72,Black,0,2000,3,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
626,8950,59,137050,CNG,110,Red,0,1600,3,4,5,0,1,1,1,0,1,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
627,8750,61,136956,Petrol,110,Red,0,1600,3,4,6,0,1,1,1,1,0,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
628,7950,67,135337,CNG,110,Red,0,1600,5,4,5,0,1,1,1,1,1,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
629,8950,64,133769,Diesel,72,Green,0,2000,3,4,5,0,0,1,0,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
630,8950,58,133405,Diesel,72,Blue,0,2000,5,4,5,0,1,1,1,0,0,1,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
631,8950,65,132807,Diesel,72,Green,0,2000,5,4,5,1,1,1,1,1,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
632,7950,64,132393,Diesel,72,Red,0,2000,5,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
633,7750,60,130270,Petrol,110,Blue,0,1600,3,4,5,0,1,1,0,1,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
634,7500,59,130000,Diesel,72,Grey,0,2000,4,4,5,0,0,1,0,0,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
635,8950,67,127000,Diesel,72,Red,0,2000,5,4,5,1,1,1,1,0,0,0,1,1,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
636,9800,67,126800,Diesel,72,Black,0,2000,5,4,5,0,1,1,1,1,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
637,9450,66,126452,Petrol,110,Green,0,1600,5,4,5,1,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
638,8950,62,125175,Diesel,116,Red,0,2000,5,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
639,8750,68,125000,Diesel,72,Green,0,2000,3,4,5,0,1,1,1,0,1,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
640,10500,61,123000,Diesel,72,Blue,0,2000,5,4,5,1,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
641,7995,59,121626,Petrol,86,Red,0,1300,5,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
642,10450,64,120400,Petrol,110,Black,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
643,9950,66,120000,Diesel,72,Blue,0,2000,4,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
644,9950,68,119541,Petrol,110,Red,0,1600,3,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
645,8950,68,119500,Petrol,110,Green,0,1600,5,4,5,1,1,1,0,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
646,7950,68,119289,Petrol,110,Silver,0,1600,4,4,5,1,1,1,1,0,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
647,10950,57,118833,Petrol,110,Blue,0,1600,3,4,6,1,1,1,1,1,0,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
648,9950,64,118000,Diesel,72,Grey,0,2000,5,4,5,0,1,1,1,1,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
649,8600,68,117955,Petrol,110,Green,1,1600,4,4,5,1,1,1,1,1,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
650,7250,65,117609,Petrol,86,Silver,0,1300,3,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
651,6950,68,117000,Diesel,72,Silver,0,2000,3,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
652,8000,64,116000,Petrol,86,Black,0,1300,5,4,5,0,1,1,1,0,0,1,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
653,9950,58,115715,Petrol,110,Blue,0,1600,5,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
654,9450,60,115191,CNG,110,Red,0,1600,4,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
655,7950,68,115071,Petrol,110,Black,0,1600,3,4,5,0,1,1,1,1,1,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
656,9450,63,115000,CNG,110,Red,0,1600,3,4,5,0,1,1,0,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
657,9950,64,114846,Petrol,110,Green,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
658,6950,65,114383,Diesel,90,White,0,2000,3,4,5,0,1,0,0,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
659,8250,59,113700,Petrol,110,Green,0,1600,5,4,5,1,1,1,0,0,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
660,9950,67,113118,Petrol,86,Black,0,1300,3,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
661,8250,59,112827,Petrol,86,Blue,0,1300,5,4,5,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
662,9950,68,112116,Petrol,110,Green,0,1600,5,4,5,1,1,1,1,0,0,1,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
663,10500,66,112000,Petrol,110,Black,0,1600,3,4,6,1,1,1,1,1,0,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
664,7950,62,112000,Diesel,72,Grey,0,2000,4,4,5,0,1,1,0,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
665,9750,65,111769,Petrol,110,Red,0,1600,3,4,6,1,1,1,1,1,0,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
666,9250,61,110853,Petrol,110,Grey,0,1600,5,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
667,9500,68,110287,Petrol,110,Black,0,1600,3,4,5,0,0,1,0,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
668,9950,62,109547,Petrol,110,Green,0,1600,5,4,5,1,1,1,1,1,1,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
669,7750,63,109230,Petrol,110,Grey,0,1600,3,4,5,1,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
670,9500,68,109150,Petrol,110,Red,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
671,9950,67,108793,Petrol,110,Silver,0,1600,4,4,5,1,1,1,1,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
672,9750,64,106784,Petrol,110,Blue,1,1600,3,4,5,0,1,1,0,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
673,9750,58,105942,Petrol,86,Red,0,1300,5,4,5,1,1,1,1,1,1,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
674,5950,59,105000,Petrol,86,Silver,0,1300,3,4,5,0,1,1,1,0,0,1,1,1,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
675,8500,62,105000,Petrol,86,Black,0,1300,5,4,5,0,1,1,1,1,0,1,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
676,8495,68,104299,Petrol,110,Grey,0,1600,5,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
677,9250,67,104000,Petrol,86,Grey,0,1300,3,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
678,6900,68,104000,Petrol,86,Green,0,1300,3,4,5,0,0,1,0,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
679,8950,58,103458,Petrol,86,Red,0,1300,3,4,5,1,1,1,1,1,0,1,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
680,9500,63,103400,Petrol,110,Green,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
681,9250,63,102807,Petrol,86,Black,0,1300,5,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
682,9895,68,102494,Petrol,110,Red,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
683,9950,57,102300,Diesel,72,Blue,0,2000,5,4,5,1,0,1,0,0,0,0,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
684,7950,61,102106,Petrol,110,Blue,0,1600,3,4,5,0,1,1,1,1,0,1,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
685,8750,68,101889,Petrol,110,Green,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
686,8250,57,101791,Diesel,72,Green,0,2000,3,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
687,8950,63,101469,Petrol,110,Blue,0,1600,3,4,6,0,1,1,1,1,0,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
688,8950,68,101001,Petrol,110,Red,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
689,8950,61,100748,Petrol,110,Red,0,1600,5,4,5,0,1,1,1,0,0,1,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
690,8950,65,100550,Petrol,110,Red,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
691,9450,67,99781,Petrol,110,Grey,0,1600,5,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
692,8950,59,98658,Petrol,86,Silver,0,1300,3,4,5,0,1,1,1,1,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
693,9250,65,98500,Petrol,110,Grey,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
694,8750,64,98291,Petrol,86,Green,0,1300,4,4,5,0,0,1,0,0,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
695,9950,61,97648,Petrol,110,Beige,0,1600,3,4,6,1,1,1,1,1,0,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
696,9950,61,97425,Petrol,110,Black,0,1600,5,4,5,0,1,1,1,1,0,1,1,1,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
697,9900,65,97173,Petrol,86,Blue,0,1300,3,4,5,1,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
698,8950,66,97046,Petrol,86,Grey,0,1300,4,4,5,0,1,1,1,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
699,8950,67,96000,Petrol,110,Black,0,1600,3,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
700,12250,60,96000,Diesel,72,Red,0,2000,4,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
701,9250,67,95750,Petrol,110,Green,0,1600,5,4,5,0,1,1,0,1,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
